poi_id,place,area,lat,lng,menu,address,phone,hours,closed_days,parking
539506,몽키브랜드카페,전남,35.2137955857819,127.464775955638,"핸드드립커피, 에스프레소 솔라레",전남 구례군 구례읍 봉성로 130 몽키브랜드카페,061-781-8880,10:00 - 18:00/21:00,매주 수요일,있음
539508,꽃길로카페,전남,35.3296489849609,127.48316356315,"아메리카노, 카페라떼",전남 구례군 산동면 산수유꽃길로 169,0507-1369-1949,10:00 - 17:00,매주 월요일,없음
539509,코코빈다방,전남,35.3145580550218,127.438574784639,"팥빙수, 아이스아메리카노",전남 구례군 산동면 원촌길 97-4 코코빈다방,0507-1384-5732,09:00 - 19:00,매주 일요일,없음
539511,청자다방 구례점,전남,35.2064885460182,127.464363347964,"아메리카노, 헤이즐넛",전남 구례군 구례읍 봉성로 47,061-783-8857,07:00/11:00~20:20,,있음
539512,원앤식스커피,전남,35.207206362859,127.46832159737,"아메리카노, 에스프레소",전남 구례군 구례읍 중앙로 16-9,061-783-1060,10:00 - 22:00,매주 월요일,없음
539513,수다싸롱,전남,35.2072967829211,127.464292064029,"아메리카노, 헤이즐넛 아메리카노",전남 구례군 구례읍 봉성로 55-2,061-781-8283,09:00 - 21:30,매주 일요일,없음
539514,금이,전남,35.3186115515723,127.460218762975,"에스프레소, 수제청에이드",전남 구례군 산동면 지리산온천로 280 나들이장터내,02-0103-0704,08:00 - 19:00,매주 월요일,있음
539515,Oh 몽글,전남,35.2091634083289,127.469076770248,"아메리카노, 카페라떼","전남 구례군 구례읍 봉동길 14 Oh, 몽글",010-4543-1720,,,없음
539516,정산서다실,전남,,,"홍차, 냉홍자",전남 구례군 토지면 곡전재길 15-3,061-781-8654,,,없음
539517,와플칸 카페타임,전남,35.2092130295877,127.46726960117,"아메리카노, 와플",전남 구례군 구례읍 로터리길 25 와플칸 카페타임,061-781-0800,10:00/11:00~16:00/20:00,,없음
539518,지리산떡자람,전남,,,"꿀떡, 백설기",전남 구례군 산동면 지리산온천로 280 나들이장터,070-8868-2429,06:00~20:30,매주 일요일,없음
539521,설빙 전남구례점,전남,35.2084246557798,127.464356579924,"인절미설빙, 흑임자찰떡설빙",전남 구례군 구례읍 봉성로 69,061-783-2100,10:00 - 22:00,"둘째, 넷째 수요일",없음
539522,커피봄,전남,35.2079024300376,127.466954924686,"에스프레소, 아메리카노",전남 구례군 구례읍 봉남길 21-1,061-783-5577,10:00 - 22:00,없음,없음
539523,만당홍,전남,35.2140997502221,127.46304524907,"아메리카노, 카페라떼",전남 구례군 구례읍 택지2길 15,0507-1344-1147,,,없음
539524,향아찻집,전남,35.205024535079,127.466697292127,"아메리카노, 카페라떼",전남 구례군 구례읍 중앙초등길 23-5,061-782-8335,,,없음
539526,카페 허밍,전남,35.2071003105627,127.46438077792,"아메리카노, 카페라떼",전남 구례군 구례읍 봉성로 55,061-783-1015,,,없음
539527,카페로뎀,전남,35.213575467641,127.469218566604,"아메리카노, 카페라떼",전남 구례군 구례읍 서시천로 54,061-781-1010,,,있음
539528,오뉴월개구리,전남,35.2284228253221,127.488152202579,"수제대추차, 팥빙수",전남 구례군 마산면 화엄사로 209,061-781-4477,10:00 - 18:00,매주 화요일,있음
539530,다락방,전남,35.2391432382968,127.487885525306,"녹차, 우롱차",전남 구례군 마산면 화엄사로 330-1,070-4400-3699,,,없음
539532,공방카페,전남,35.2102847197782,127.462151586985,"아메리카노, 카페라떼",전남 구례군 구례읍 북문1길 25-7,061-782-4274,,,없음
539533,커피플라워,전남,35.2029304547345,127.463691677678,"아메리카노, 카페라떼",전남 구례군 구례읍 봉성로 5-10,061-783-7731,,,있음
539545,쉴카페,전남,35.1412751277157,127.465802032275,"아메리카노, 카페라떼",전남 순천시 황전면 금평길 16-17,0507-1438-8385,,,있음
539549,아름카페,전남,35.1019060168706,127.429065537263,"짜글이찌개, 뼈해장국",전남 순천시 황전면 괴목길 8,061-723-1995,08:00 - 20:00,매주 일요일,없음
539550,강변까페,전남,35.1631180105987,127.454073413754,"아메리카노, 카페라떼",전남 순천시 황전면 섬진강로 206,061-783-5660,09:00 - 23:30,없음,있음
539555,파스쿠찌 황전휴게소하행점,전남,35.1488375577743,127.454168120819,"아메리카노, 카페라떼",전남 순천시 황전면 순천완주고속도로 25,061-782-1738,08:00 - 20:00,없음,있음
539556,던킨 순천용당점,전남,34.9728684093759,127.489846235496,"비프칠리 핫도그, 파이러 딸기 쿨라타",전남 순천시 용당삼산로 11 용당동 1층,061-753-1016,08:00~21:00,없음,없음
539558,던킨 나주혁신점,전남,35.0215716490186,126.785384926139,"아메리카노, 카페모카",전남 나주시 전력로 2 빛가람동 전력로 2,061-332-9114,08:00~21:30,없음,없음
539570,옥담,전남,35.2720699357134,126.968882006352,"아메리카노, 진짜딸기우유",전남 담양군 봉산면 연산길 89-11,0507-1440-8998,10:30 - 21:00,없음,있음
539572,오프더커프,전남,35.287779234964,126.906086598853,"아메리카노, 카페라떼",전남 담양군 대전면 추성1로 425-9,0507-1324-1990,11:00 - 21:00,없음,있음
539573,대덕의오후,전남,35.2482555188438,127.036858378324,"생강홍차, 아이스티",전남 담양군 대덕면 창평현로 910-6,061-382-6171,11:30 - 19:00,없음,있음
539574,옥차,전남,35.2729782557417,126.970467542798,"아메리카노, 로즈마리허브티",전남 담양군 봉산면 연산길 89-25,061-383-8925,10:30 - 21:00,,있음
539575,카페리저브,전남,35.1886023570857,127.004092855931,"핸드드립 커피, 마약마늘바게트",전남 담양군 가사문학면 지실길 11,0507-1357-2906,10:00/12:30 - 21:00,,있음
539576,지실리애,전남,35.1862740752147,127.006020587655,"수제솔바람차, 아메리카노",전남 담양군 가사문학면 가사문학로 901,0507-1403-3100,11:00 - 22:00,없음,있음
539578,카페 득인,전남,35.2455157809503,127.024857313964,"빙수쉐이크, 수제요거트",전남 담양군 대덕면 신등갈길 3,061-381-8250,10:00 - 22:00,"둘째, 넷째 목요일",있음
539580,한옥카페 매화나무집,전남,35.2377137911429,127.019541353462,"옛날팥빙수, 백향과 에이드",전남 담양군 창평면 돌담길 86,061-381-7130,11:00 - 19:00,매주 월요일,있음
539581,달달,전남,35.3251122382497,126.985244314232,"에스프레소, 아메리카노",전남 담양군 담양읍 향교길 11-6,0507-1402-3127,11:00 - 17:30,없음,없음
539582,오팔,전남,35.221440813676,126.992325372666,"에스프레소, 아메리카노",전남 담양군 고서면 후산길 64,0507-1319-5825,09:00 - 21:00,없음,있음
539583,하얀풍차,전남,35.1776147988158,127.025619364505,"이탈리안돈까스, 경양식돈까스, 스파게티, 피자",전남 담양군 가사문학면 가사문학로 1112,061-381-1571,11:00 -01:00,없음,있음
539584,청자다방 죽녹원점,전남,35.3258589075084,126.987690596012,"아메리카노, 군고구마라떼",전남 담양군 담양읍 죽녹원로 133,061-382-5757,09:00 - 20:00/21:30,,있음
539586,더치스토리카페명지원점,전남,35.2099480960393,126.99842226163,"수제전통대추차, 아메리카노",전남 담양군 고서면 덕촌길 37,061-383-2577,10:00 - 19:00,없음,있음
539587,덕생연차관,전남,35.2436635482047,127.01921811514,"보이차, 무이암차",전남 담양군 창평면 창평현로 777-82,010-2034-2277,13:00 - 21:00,매주 일요일,있음
539588|557854,유,전남,35.202534599722,126.98927039972,"아메리카노, 카페라떼, 순수 우유케이크",전남 담양군 고서면 가사문학로 617,0507-1484-1322,10:00 - 20:00,,있음
539589,다화연,전남,35.1930882182315,126.99373745557,"에스프레소, 아메리카노",전남 담양군 가사문학면 가사문학로 751,061-383-2427,,,있음
539590,커피볶는 민주,전남,35.2521978741774,126.944001022457,"에스프레소, 아메리카노",전남 담양군 봉산면 양지월전길 20-8,0507-1435-3131,12:00 - 19:00,매주 월요일,있음
539591,카페로사,전남,35.3198261542847,126.986601019693,"에스프레소, 아메리카노",전남 담양군 담양읍 추성로 1356,0507-1345-9503,10:30/11:00 - 21:00/22:00,"매주 화요일, 수요일, 목요일",있음
539592,달빛한잔 지혜림,전남,35.1879621593808,127.0054857915,"수제쌍화차, 아메리카노",전남 담양군 가사문학면 가사문학로 877,061-381-7879,10:00 - 23:00,없음,있음
539593,B612카페,전남,35.1871574020262,127.003851456705,"아메리카노, 카페라떼",전남 담양군 가사문학면 가사문학로 878,061-381-8118,10:00 - 22:00,없음,있음
539594,라플라스,전남,35.3146757752527,126.984631280942,"아메리카노, 카페라떼",전남 담양군 담양읍 지침6길 12,0507-1419-3104,10:00 - 21:00,없음,없음
539595,팡숑담카페,전남,35.4241124755682,126.996399919931,"아메리카노, 마카롱",전남 담양군 용면 추월산로 1276,0507-1435-8228,09:00~20:30,없음,있음
539596,오란다,전남,35.2418381659794,127.02270905221,"카푸치노, 카페모카",전남 담양군 창평면 의병로 213,0507-1316-3048,09:00 - 19:00,없음,있음
539599,청출어람,전남,35.3224693696638,126.98885795951,"에스프레소, 아메리카노",전남 담양군 담양읍 객사8길 25,061-381-9993,,,있음
539600,메가MGC커피 담양터미널점,전남,35.3158373685176,126.983571744895,"아메리카노, 카페라떼",전남 담양군 담양읍 중앙로 30,0507-1375-5400,08:00 - 22:00,없음,있음
539601,카페 단,전남,35.2682934005075,126.941974435569,"쌍화차, 대추차",전남 담양군 봉산면 삼지샛터길 155-4,0507-1349-7420,10:00 - 18:00,,있음
539602,담향을그리다,전남,35.2683969040919,126.967294099462,"핸드드립 커피, 딸기라떼",전남 담양군 봉산면 반월길 28-14,061-381-5425,10:00 - 20:00,없음,있음
539603,정카페,전남,35.3226052500338,127.001811424559,"에스프레소, 아메리카노",전남 담양군 담양읍 메타프로방스1길 17,0507-1332-8959,10:00/10:30 - 17:00/21:00,,있음
539604,미듬케이크,전남,35.317655669318,126.981330080729,"떡케이크, 백설기",전남 담양군 담양읍 천변1길 15,0507-1337-9639,10:00 - 18:00,매주 일요일,있음
539605,서동진의커피랩 담양점,전남,35.3032466681557,126.92926671619,"카푸치노, 바닐라크로플",전남 담양군 수북면 한수동로 582,061-381-1663,10:00 - 21:00,없음,있음
539606,차밥나무,전남,35.2934987349781,126.881229469658,"팥빙수, 아메리카노",전남 담양군 대전면 병풍로 366,061-382-9713,10:00 - 22:00,매주 월요일,있음
539607,카페예은,전남,35.3016581166362,126.929056228422,"쌍화차, 쌍화탕",전남 담양군 수북면 추성1로 707,061-381-4323,10:00/11:00 - 20:00,매주 월요일,없음
539608,츄카츄카,전남,,,"오리지널 츄러스, 아메리카노",전남 담양군 담양읍 메타프로방스2길 6-9,061-381-6003,,,있음
539610,카페하늘,전남,35.3083480077729,126.981875738389,"수제요거트, 아메리카노",전남 담양군 담양읍 죽향대로 1146,061-381-0169,11:00 - 15:00/21:00,,있음
539611,다우림,전남,35.3147467544829,126.919355152851,"홍차, 목련차",전남 담양군 수북면 쪽재골길 75,010-2613-8887,10:00 - 19:00,매주 월요일,있음
539613,카페추월,전남,35.4018027395344,126.999737559622,"아메리카노, 카페라떼",전남 담양군 용면 추월산로 977-3,0507-1316-1144,10:00 - 17:00/18:00,,있음
539614,리틀포레스트,전남,,,"아메리카노, 카페라떼",전남 담양군 담양읍 태왕3로 37,0507-1387-1348,10:00 - 21:00,매주 일요일,있음
539615,Cafe Sesol,전남,35.3385493513063,126.991016557229,"아메리카노, 카페라떼",전남 담양군 담양읍 세솔길 8,061-383-2309,11:00 - 19:00,매주 월요일,있음
539618,맛나도넛,전남,35.3249316363398,126.98622547638,"꽈배기, 치즈스틱",전남 담양군 담양읍 향교길 2,010-2332-3232,10:00 - 17:30,없음,있음
539620,커피카르텔,전남,35.3381990244347,127.02111945259,"아메리카노, 카페라떼",전남 담양군 금성면 담순로 53,010-7172-8086,10:30 - 21:00,없음,있음
539622,남촌카페,전남,35.3164258735891,126.990511061167,"아메라카노, 카페라떼",전남 담양군 담양읍 죽향대로 1290,0507-1326-8001,11:00 - 20:00/21:00,매주 월요일,있음
539623,더크라상,전남,35.3178492287419,126.982833878147,"프랑크소세지, 에그베이컨",전남 담양군 담양읍 중앙로 53,0507-1378-6670,11:00 - 20:00,없음,있음
539624,대덕커피,전남,35.249607767375,127.03815511031,"아메리카노, 카페라떼",전남 담양군 대덕면 대조동1길 1-1,061-882-8821,11:00 - 18:00,매주 목요일,있음
539625,커피빌리지,전남,35.3028053063743,126.92869272269,"레몬차, 자몽차",전남 담양군 수북면 한수동로 579,0507-1325-8572,,,있음
539626,카페가산,전남,,,"BLT 샌드위치, 수제자몽에이드",전남 담양군 담양읍 가산길 330-19,0507-1399-4488,,,없음
539627,카페 8월,전남,35.3171690524293,126.98327675803,"아메리카노, 카페라떼",전남 담양군 담양읍 중앙로 46,0507-1329-0534,12:00 - 16:00,매주 월요일,없음
539628,담빛카페,전남,35.3284725913648,126.9719795678,"아메리카노, 카페라떼",전남 담양군 담양읍 담장로 20,0507-1436-1605,07:30/09:00 - 17:30,매주 월요일,있음
539630,수바레카페,전남,35.3158746122399,126.976113082795,"달고나라떼, 아포카토",전남 담양군 담양읍 천변5길 54-6,0507-1355-2878,10:00 /11:00- 16:00/20:00,매주 월요일,있음
539631,죽녹원마실,전남,35.3272790309204,126.988403400061,"커피, 츄러스",전남 담양군 담양읍 죽녹원로 151,061-381-1900,10:00 - 21:00,없음,없음
539632,꿀잼,전남,35.3111276452217,126.981898430118,"스콘, 핸드드립커피",전남 담양군 담양읍 삼거리길 3,061-381-1007,11:00 - 19:00,"매주 월요일, 화요일",없음
539633,끌텅,전남,35.3544322768982,126.921127743994,"수제 대추차, 쌍화차",전남 담양군 월산면 담장로 623,010-4953-4967,12:00 - 18:00,없음,있음
539635,프린스제과&피자전문점,전남,,,"피자, 케이크",전남 담양군 대전면 추성1로 195,061-383-4972,,,없음
539636,카페 LV,전남,,,"구름요거트, 아메리카노",전남 담양군 담양읍 메타프로방스2길 6-14,010-5043-7167,11:00 - 18:00/21:00,,있음
539637,담양대나무숲,전남,,,"아메리카노, 대잎아이스크림",전남 담양군 대전면 덕진옥산길 86,061-382-5347,,,없음
539638,Cozy Mood,전남,,,"아메리카노, 카페라떼",전남 담양군 담양읍 깊은실길 84-72,0507-1350-6905,10:00-18:00,없음,없음
539639,카페 문,전남,,,"아메리카노, 아이스아메리카노",전남 담양군 담양읍 향백동1길 3,010-7682-0977,00:00 - 24:00,없음,없음
539640,쁘띠 보네르,전남,,,"홍차, 아메리카노",전남 담양군 담양읍 깊은실길 84-72,0507-1353-3490,,,없음
539641,세븐몽키스 담양점,전남,35.3176207824654,126.988518267915,"아메리카노, 카페라떼",전남 담양군 담양읍 지침6길 60,061-382-0056,,,있음
539642,프로방스앤,전남,35.3220262410874,127.001059397024,"아메리카노, 카페라떼",전남 담양군 담양읍 메타프로방스2길 6-16,061-383-7476,,,있음
539643,머루랑 다래랑,전남,35.3549195541573,126.922972641666,"돈가스, 스파게티",전남 담양군 월산면 도동길 16,061-381-1112,,,없음
539645,길카페,전남,,,"카라멜마끼야또, 녹차라떼",전남 담양군 담양읍 객사4길 42,061-382-4266,,,없음
539648,헬로우담양,전남,35.3178603730856,126.979715561581,"아메리카노, 카페라떼",전남 담양군 담양읍 천변1길 32,061-381-8822,,,없음
539649,카페빈,전남,35.312969218516,126.982247813884,"아메리카노, 카페라떼",전남 담양군 담양읍 죽향대로 1199,061-381-0040,,,없음
539650,쌍교커피,전남,35.2528846988896,126.952654223674,"아메리카노, 카페라떼",전남 담양군 봉산면 송강정로 224,061-383-0292,11:00 - 20:00,매주 월요일,있음
539651,봉황루 한옥카페,전남,35.3249316363398,126.98622547638,"아메리카노, 카페라떼",전남 담양군 담양읍 향교길 2,061-380-2783,,,있음
539652,소소헌,전남,35.3742221504935,126.986564412717,"아메리카노, 카페라떼",전남 담양군 용면 두메길 69,061-381-8009,10:00 - 18:00,매주 월요일,없음
539656,커피1번가,전남,35.32354824064,126.984516104959,"아메리카노, 카페라떼",전남 담양군 담양읍 객사4길 38-7,070-8745-1050,,,있음
539658,덕인카페,전남,35.3053137652644,126.980280334561,"아메리카노, 카페라떼",전남 담양군 담양읍 죽향대로 1117,061-381-9881,11:00 - 20:30,없음,있음
539659,안(ANN),전남,35.3088199308867,126.983652443428,"아메리카노, 카페라떼",전남 담양군 담양읍 무정로 26,061-383-7979,,,있음
539660,세모,전남,,,"아메리카노, 카페라떼",전남 담양군 담양읍 중앙로 77,061-383-9907,,,없음
539662,커피스테이션,전남,35.3158225353934,126.985273273698,"아메리카노, 카페라떼",전남 담양군 담양읍 지침3길 17,070-8820-8935,,,없음
539663,놀차,전남,35.2246661759078,126.993351124595,"아메리카노, 카페라떼",전남 담양군 고서면 산덕연동길 15,010-8608-8784,11:00 - 21:00,없음,있음
539666,카페푸른밤,전남,35.3213900711298,126.985890653431,"아메리카노, 카페라떼",전남 담양군 담양읍 객사5길 6-5,061-382-3319,,,있음
539667,한재골카페드림,전남,35.2948629298387,126.880242533451,"아메리카노, 카페라떼",전남 담양군 대전면 병풍로 386,061-381-3377,,,있음
539669,끌림,전남,35.3100062438446,126.980433908888,"아메리카노, 카페라떼",전남 담양군 담양읍 죽향대로 1169,061-382-1161,,,있음
539670,아우어베이커리 목포남악점,전남,34.814000810395,126.463766588138,"아메리카노, 그린티더블, 더티초코, 빨미까레",전남 무안군 삼향읍 후광대로 292,061-283-0075,10:00 - 21:30,없음,있음
539671,토킹브레드,전남,34.8131522402786,126.466392401815,"루꼴라 치아바타 샌드위치, 잠봉뵈르 샌드위치",전남 무안군 삼향읍 남악4로 86,061-282-8082,11:00 - 21:30,매주 일요일,있음
539672,1787양과점,전남,34.8105529317886,126.473752372254,"아메리카노, 초코프레첼스콘",전남 무안군 삼향읍 남악5로52번길 17-15,0507-1321-1787,11:00 - 20:00,매주 일요일,있음
539674,참새 카페,전남,34.8100191310786,126.46556374722,"아메리카노, 밀크티",전남 무안군 삼향읍 남악4로 49,061-285-0051,11:00 - 22:30,매주 월요일,있음
539675,만랩커피 전남도청점,전남,34.8102562472607,126.463914890348,"아메리카노, 카페라떼",전남 무안군 삼향읍 대죽동로 17,061-285-9155,10:00 - 22:00,,있음
539676,배스킨라빈스 무안남악,전남,34.8122209048397,126.459770912373,"아메리카노, 카페라떼",전남 무안군 삼향읍 남악3로 71,061-282-5310,10:00 - 23:00,없음,있음
539677,Mercy496,전남,34.9876165155925,126.478845866547,"아메리카노, 바닐라라떼",전남 무안군 무안읍 무안로 496,0507-1438-0855,07:30 - 18:00/21:00,매주 일요일,있음
539678,베르샤또,전남,34.8114057191287,126.464408328327,"바닐라빈 라떼, 백향과에이드",전남 무안군 삼향읍 대죽동로 32,061-285-5510,10:00 - 22:00,,있음
539679,감성커피 무안남악점,전남,34.8122209048397,126.459770912373,"아메리카노, 델리만쥬",전남 무안군 삼향읍 남악3로 71,0507-1326-1091,09:00/10:00 - 21:00/22:00,,없음
539680,디저트39 전남도청점,전남,34.8117912687093,126.461737144675,"프렌치 쿠키 슈, 아메리카노",전남 무안군 삼향읍 대죽서로 35,061-282-0043,10:00 - 23:00,없음,있음
539681,디디커피 남악점,전남,34.8118429820213,126.47312033189,"아메리카노, 카페라떼",전남 무안군 삼향읍 남악5로72번길 18,010-6775-2538,00:00 - 24:00,없음,없음
539682,오드,전남,34.8056524306612,126.45851603142,"카페라떼, 아메리카노",전남 무안군 삼향읍 남악2로22번길 30-33,0507-1343-8125,10:00 - 20:00,,있음
539683,미쁘다,전남,34.8118083169467,126.473608322557,"아메리카노, 마카롱",전남 무안군 삼향읍 남악5로72번길 22,010-3620-2642,11:00/12:00 - 17:00/19:00,매주 일요일,있음
539684,메가MGC커피 목포남악점,전남,34.8130757140688,126.459185640206,"쿠키프라페, 퐁크러쉬플레인",전남 무안군 삼향읍 남악2로74번길 39,0507-1390-7791,08:00 - 23:00,없음,있음
539685,메가MGC커피 전남도청점,전남,34.8126783277075,126.46547783251,"허니버터피자, 청도홍시스무디",전남 무안군 삼향읍 남악4로 79,061-282-3330,08:00 - 24:00,없음,있음
539686,제이피플&남악슬라임 톡톡슬라임연구소,전남,34.8121352591208,126.465462650532,"아메리카노, 카페라떼",전남 무안군 삼향읍 남악4로 71,061-283-2176,11:00 - 18:00/19:00,,있음
539687,물맞이길105,전남,34.9743278486805,126.476438652605,"아메리카노, 흑당버블라떼",전남 무안군 무안읍 물맞이길 105,010-2585-1957,10:00 - 19:00/21:00,매주 화요일,없음
539688,폴랜드 카페,전남,34.8168472771319,126.468045983266,"아메리카노, 카페라떼",전남 무안군 삼향읍 어진누리길 26-10,0507-1329-0209,08:00/10:00/13:00 - 19:00,,있음
539689,뉴플레이스 무안점,전남,34.9896204507119,126.475310094161,"아메리카노, 카페라떼",전남 무안군 무안읍 무안중앙로 36,0507-1396-8558,10:00 - 22:00,없음,없음
539690,카페 블루어니언,전남,34.9325211447413,126.503380595578,"아메리카노, 몽탄크림라떼",전남 무안군 몽탄면 몽탄로 840,0507-1471-3054,08:00/10:00 - 18:00/19:00,매주 월요일,있음
539691,컴포즈커피 목포남악점,전남,34.8077026401019,126.472570306612,"아메리카노, 카페라떼",전남 무안군 삼향읍 남악5로22번길 17,061-283-3550,08:00/09:00 - 19:00/20:00,없음,있음
539692,리시안,전남,,,"카페라떼 ICE, 아몬드라떼",전남 무안군 무안읍 무안로 507,0507-1418-7791,10:00 - 22:00,매주 일요일,있음
539693,헤이 라이스,전남,34.8093183358601,126.474139124643,"쌀 카스테라 단호박, 호두파이",전남 무안군 삼향읍 남악5로48번길 27,0507-1364-0541,12:00~18:30,,있음
539694,베이커스모먼트,전남,34.8112006950744,126.464889552154,"바질 크런치빵, 플레인크로와상",전남 무안군 삼향읍 대죽동로16번길 21,0507-1387-9779,11:00 - 20:00,"매주 월요일, 화요일",있음
539695,양파빵제작소,전남,35.1083187834844,126.310889515008,"양파빵, 아메리카노",전남 무안군 해제면 현해로 1509,010-5842-1709,10:00 - 18:00,없음,없음
539696,사랑케이크,전남,34.8131331586749,126.464408626334,"아메리카노, 미니케이크",전남 무안군 삼향읍 남악3로82번길 35,0507-1410-4280,10:00 - 19:00,매주 일요일,있음
539697,도리아노,전남,34.8094244930675,126.473278238036,"아메리카노, 카페라떼",전남 무안군 삼향읍 남악5로48번길 20,061-283-4263,10:00 - 23:00,없음,있음
539698,메가샵크로플 남악신도시점,전남,34.8126856022316,126.461729689445,"플레인크로플, 오리지널크로플",전남 무안군 삼향읍 남악3로82번길 14,061-284-6524,10:30 - 21:30,매주 일요일,있음
539699,하이오커피 목포남악점,전남,34.8131522402786,126.466392401815,"바다소금라떼, 딸기스노잉",전남 무안군 삼향읍 남악4로 86,070-7819-0025,08:00 -21:20,매주 일요일,없음
539700,제다,전남,34.8081365884246,126.483459207501,"수제 꽃청, 콜드블루",전남 무안군 일로읍 오룡번영로 131,010-6511-6587,10:30~17:00/19:00,"매주 일요일, 셋째 토요일",없음
539701,나설,전남,34.8090858345227,126.473860932645,"큐브 파운드 케익, 아메리카노",전남 무안군 삼향읍 남악5로46번길 23-1,0507-1374-2850,10:00 - 21:00,매주 일요일,있음
539702,마실커피,전남,34.8105410067555,126.464899718384,"찹스테이크, 호밀 클럽 샌드위치",전남 무안군 삼향읍 대죽동로16번길 15,061-285-3331,,,있음
539703,수과자점,전남,34.8094390512166,126.459779777902,"몽블랑, 클로렐라샐러드",전남 무안군 삼향읍 남악3로 39,061-287-1160,07:30 - 22:00,없음,없음
539704,트리오,전남,34.8085387901304,126.473030981896,"에스프레소, 아메리카노",전남 무안군 삼향읍 남악5로26번길 21-10,0507-1368-2218,10:00/13:00 - 21:00,매주 수요일,없음
539705,달리는커피 무안남악점,전남,34.8120806169495,126.461268585192,"케이준치킨샌드위치, 시그니처파스타샐러드",전남 무안군 삼향읍 대죽서로15번길 32,061-285-2547,09:00 - 18:00,"매주 토요일, 일요일",있음
539707,메가MGC커피 무안중앙점,전남,34.9871999,126.47373749972,"녹차, 얼그레이",전남 무안군 무안읍 불무로 25,070-4324-4006,08:00 - 22:00,,있음
539708,밀베이커리,전남,34.8107763776301,126.466360722978,"소금빵, 찰깨빵",전남 무안군 삼향읍 남악4로 50,061-283-2876,08:00 - 21:00/22:00,공휴일,있음
539709,이디야커피 무안오룡지구점,전남,34.8035424969299,126.483539668528,"HOT 카페 라떼, ICED 카페 아메리카노",전남 무안군 일로읍 오룡번영3로 40,061-287-6089,08:00 - 23:00,없음,있음
539710,단물가게,전남,34.808034250579,126.472130499597,"자몽에이드, 애플키위에이드",전남 무안군 삼향읍 남악5로26번길 13-2,0507-1362-5882,,,있음
539711,팔공티 오룡지구점,전남,34.8089382852633,126.485116479248,"돌체 블랙 밀크티, 블랙 밀크티",전남 무안군 일로읍 오룡번영로 153,0507-1472-8083,08:00/09:00 - 20:00,,있음
539712,로더,전남,34.8120986644832,126.460662551411,"바닐라라떼, 고구마라떼",전남 무안군 삼향읍 남악3로 74,0507-1343-9115,08:30 - 21:00,매주 일요일,있음
539713,뚜레쥬르 목포남악도청점,전남,34.8130757140688,126.459185640206,"카페라떼, 카푸치노",전남 무안군 삼향읍 남악2로74번길 39,061-287-3339,08:00 - 24:00,없음,있음
539714,꽃길,전남,34.8499121642903,126.494078175906,"꽃길 피자, 해산물크림파스타",전남 무안군 일로읍 일로로 65-1,061-285-7888,10:00 - 21:00,매주 월요일,있음
539715,카페모모스,전남,34.8118284260701,126.470618075455,"마카롱, 뚱카롱",전남 무안군 삼향읍 남악4로82번길 48,061-283-4615,09:30 - 19:00/20:30,매주 일요일,있음
539716,메가MGC커피 무안오룡지구점,전남,34.8042949157704,126.484863080655,"아메리카노, 카페라떼",전남 무안군 일로읍 오룡중앙동로 65,0507-1439-3553,08:00 - 22:00,없음,없음
539717,나인포인트,전남,34.9655464443802,126.518745480579,"수제 딸기라떼, 카페라떼",전남 무안군 몽탄면 우명길 52-1,0507-1465-1780,11:00 - 20:00,매주 목요일,있음
539718,망운커피,전남,35.0121971020449,126.390922161414,"아메리카노, 카페라떼",전남 무안군 망운면 운해로 1397-2,0507-1323-4876,10:00 - 19:00,없음,있음
539719,진베이커리,전남,34.8131195126213,126.468079013865,"크랜베리캄파뉴, 러스크",전남 무안군 삼향읍 남악4로82번길 19,061-287-6709,11:00 - 23:00,없음,있음
539720,카페974,전남,35.1137968831456,126.291069782627,"에스프레소, 아메리카노",전남 무안군 해제면 봉대로 974,010-8786-5138,08:30 - 22:00,없음,있음
539721,감성커피 오룡지구점,전남,34.8081365884246,126.483459207501,"아메리카노, 서울식 카페모카",전남 무안군 일로읍 오룡번영로 131,0507-1337-5882,08:30 - 18:30,매주 일요일,있음
539722,온율,전남,34.8074518726895,126.466429583606,"아메리카노, 카페라떼",전남 무안군 삼향읍 남악4로34번길 6,0507-1487-3444,10:00/12:00 - 19:00,매주 수요일,있음
539723,도림리마을커피,전남,34.9097680317112,126.432311874822,"플레인버터바, 닭가슴살 샐러드 도시락",전남 무안군 청계면 승달산길 23,061-453-2680,,,있음
539724,도청카페,전남,34.8164613320185,126.459767606941,"아메리카노, 카페라떼",전남 무안군 삼향읍 오룡3길 3,0507-1389-0692,10:00 - 18:00,매주 일요일,있음
539725,목포왕꽈배기 남악점,전남,34.8077148672995,126.471503373451,"왕꽈배기, 찹쌀도너츠",전남 무안군 삼향읍 남악5로26번길 10,061-287-8855,10:00 - 20:00,매주 일요일,없음
539726,퍼펙트아이스&모멘토스트 남악점,전남,34.8120986644832,126.460662551411,"아이스아메리카노, 모멘토스트스페셜",전남 무안군 삼향읍 남악3로 74,0507-1379-4177,10:00 - 20:00,"첫째, 셋째 일요일",있음
539727,카페봄봄 남악도청점,전남,34.8091663920919,126.4663815934,"아메리카노, 카페라떼",전남 무안군 삼향읍 남악4로 40,061-287-1120,09:00 - 21:00,없음,있음
