poi_id,place,area,lat,lng,menu,address,phone,hours,closed_days,parking
518256,멜롱살롱,전남,35.2927511843883,127.317827544426,"멜론쥬스, 아메리카노",전남 곡성군 곡성읍 곡고로 188-11,0507-1367-8963,10:00 - 18:00,,있음
518257,송다원,전남,35.2610126854504,127.132642299261,"능이버섯삼계탕, 오리능이백숙",전남 곡성군 옥과면 가곡길 129-1,061-362-4700,11:30 - 21:00,매주 화요일,있음
518258,곡성멜론,전남,35.2831687715826,127.298708171545,"아메리카노, 카페라떼",전남 곡성군 곡성읍 중앙로 154-1,010-8600-0245,10:00 - 19:00,없음,있음
518259,오늘도무사히,전남,35.2797685130675,127.298437597104,"흑돼지 크림 파스타, 흑돼지 토마토 파스타",전남 곡성군 곡성읍 곡성로 856,0507-1312-8522,11:30 - 14:00,"매주 일요일, 월요일",있음
518260,코리엔탈깻잎두마리치킨 석곡점,전남,,,"블랙캐비어치킨, 골드트러플치킨",전남 곡성군 석곡면 석곡로 42-3,0504-0953-0902,14:00 - 24:00,없음,없음
518261,곡성횟집,전남,35.2769337428301,127.289787710922,"우럭회, 전어구이",전남 곡성군 곡성읍 학교로 3,061-362-8889,11:00 - 21:30,"첫째, 셋째 월요일",있음
518263,초정 발효 밥카페,전남,35.2719197488611,127.132393110265,"야채 비빔밥, 야채 전복죽",전남 곡성군 옥과면 대학로 78-21,010-8611-0053,10:00 - 20:00,매주 일요일,있음
518264,궁전회관,전남,35.2782811560333,127.289485404863,"보리굴비정식, 한정식",전남 곡성군 곡성읍 중앙로 54,061-362-1539,11:00 - 21:00,없음,있음
518265,백련제민물장어,전남,35.2859786013368,127.163156727284,"백련제민물장어, 백련제추어탕",전남 곡성군 겸면 입면로 163-10,061-363-0592,11:00 - 20:00,매주 월요일,있음
518266,삼시세끼,전남,,,"돈까스 김밥, 즉석 떡볶이",전남 곡성군 곡성읍 중앙로 105-2,010-9588-6943,08:00 - 20:00,,있음
518267,라짬뽕,전남,35.2752160412038,127.133464184632,"짜장면, 짬뽕",전남 곡성군 옥과면 대학로 123,0507-1339-5871,11:00 - 20:00,매주 토요일,있음
518268,압구정김밥 곡성점,전남,35.2821940672155,127.290640974672,"돈가스, 치즈돈가스",전남 곡성군 곡성읍 군청로 51-2,061-363-0089,09:00 - 14:00/19:30,매주 일요일,없음
518269,맘스터치 전남과학대점,전남,35.2743704868867,127.132649783992,"싸이플렉스버거, 언빌리버블버거",전남 곡성군 옥과면 대학로 114,061-363-0027,11:00/12:00 - 21:00,,있음
518270,롯데리아 곡성점,전남,35.2783611253839,127.29340530381,"한우 트러플머쉬룸, 한우불고기버거",전남 곡성군 곡성읍 곡성로 817,061-363-3900,,,있음
518271,둘둘치킨 옥과점,전남,35.2758357694089,127.134471896628,"후라이드치킨, 양념치킨",전남 곡성군 옥과면 대학로 135-1,061-362-2274,13:00 - 01:00,없음,없음
518272,크로크루,전남,35.2797685130675,127.298437597104,"오리지널 크로플, 하겔슈가 크로플",전남 곡성군 곡성읍 곡성로 856,0507-1344-2944,10:00 - 19:30,매주 일요일,있음
518273,소나무,전남,35.1771069763595,127.352486723837,"단팥빵, 모카빵",전남 곡성군 죽곡면 대황강로 1343-1,0507-1305-7820,10:30 - 21:00,매주 월요일,있음
518274,수다라,전남,35.1491275444673,127.318835659825,"아메리카노, 카페라떼",전남 곡성군 죽곡면 대황강로 802,0507-1322-2283,10:30 - 21:00,"둘재, 넷째 수요일",있음
518275,스물CAFE,전남,35.2787643559122,127.302961055968,"에스프레소, 로즈밀크",전남 곡성군 오곡면 승법길 20,0507-1490-2121,10:30 - 21:00,"둘째, 넷째 월요일",있음
518276,그레이스,전남,35.2797208376761,127.293349972955,"아메리카노, 카페라떼",전남 곡성군 곡성읍 군청로 16,061-363-5005,11:50/12:30 - 21:30,매주 일요일,없음
518277,카페거북당,전남,35.2748970869904,127.132945206641,"복숭아 아이스티, 인생 밀크티",전남 곡성군 옥과면 대학로 117,0507-1482-9098,08:00 - 22:00,없음,있음
518278,예성식당,전남,35.2772637110337,127.137645199502,"황칠옻닭, 황칠옻오리",전남 곡성군 옥과면 대학로 169,0507-1334-3703,06:00 - 21:00,없음,있음
518279,본죽&비빔밥cafe 전남곡성점,전남,35.2797385721403,127.293990200094,"전복죽, 낙지김치죽",전남 곡성군 곡성읍 읍내8길 11-1,061-363-8867,09:00 - 21:00,,있음
518280,약대추산장,전남,35.2505670090961,127.302028728621,"능이오리백숙, 능이닭백숙, 능이닭탕, 흑염소 탕, 전골, 수육",전남 곡성군 오곡면 미산길 118-13,061-362-0037,11:30 - 20:00,매주 월요일,있음
518281,섬진강민물매운탕,전남,35.2754396178364,127.137450095899,"메기매운탕, 잡어탕",전남 곡성군 옥과면 리문6길 19,061-362-5223,,,있음
518282,통큰통갈비 옥과점,전남,35.2749948125321,127.135123714311,"돼지갈비, 제육볶음",전남 곡성군 옥과면 리문4길 10,061-362-2030,10:30 - 21:30,없음,있음
518283,본때 곡성점,전남,35.281499589423,127.290902302418,"감자탕, 부대찌개",전남 곡성군 곡성읍 군청로 47,061-363-4242,11:00 - 22:00,매주 일요일,있음
518284,흥남면옥,전남,35.2819421974681,127.290580937124,"물냉면, 비빔냉면",전남 곡성군 곡성읍 군청로 51-5,061-363-4884,11:00 - 20:00,없음,있음
518285,또가원,전남,35.2566422914041,127.109540156352,"핸드드립 커피, 호밀호두빵",전남 곡성군 오산면 연화길 58-4,0507-1428-0012,12:30 - 18:00,"매주 월요일, 화요일",있음
518286,바세츠아이스크림 전남곡성점,전남,35.2810547728161,127.294703390915,"아포가토, 패스츄리도넛",전남 곡성군 곡성읍 중앙로 109-1,061-362-1114,10:00 - 22:00,없음,없음
518287,동막골,전남,35.2807018170552,127.299944389067,"추어탕, 닭볶음탕",전남 곡성군 곡성읍 곡성로 882,0507-1426-1880,11:00 - 21:00,"둘째, 넷째 일요일",있음
518288,청국장과흑두부,전남,35.2672070162753,127.126038076819,"버섯전골 돌솥밥, 청국장 돌솥밥",전남 곡성군 옥과면 천변로 19,061-362-0104,11:00 - 20:00,매주 월요일,있음
518290,송정가든,전남,,,"토종닭 백숙 코스 요리, 토종닭 볶음탕 코스 요리",전남 곡성군 오곡면 섬진강로 1550,061-362-8531,,,있음
518291,감성분식 청춘식당 과학대점,전남,,,"참치김밥, 김치볶음밥",전남 곡성군 옥과면 대학로 136,061-362-7179,11:00 - 19:30,매주 토요일,없음
518292,삼기국밥,전남,35.2828224762584,127.299474377114,"내장국밥, 새끼보국밥",전남 곡성군 곡성읍 읍내22길 9-1,061-363-0424,09:00 - 21:00,없음,있음
518293,묵이네초밥,전남,35.2797685130675,127.298437597104,"활어회 초밥, 생연어 초밥",전남 곡성군 곡성읍 곡성로 856,0507-1341-5369,12:00 - 20:00,없음,있음
518294,명장,전남,35.2745664651018,127.133526977667,"짜장, 짬뽕",전남 곡성군 옥과면 대학로 112-14,061-363-7972,,,있음
518295,명성호수산장,전남,35.2584886609169,127.290116321655,"흑염소, 오리백숙, 닭백숙, 오리로스, 능이 닭곰탕, 토끼탕",전남 곡성군 오곡면 오죽로 1777,061-362-6700,10:00 - 20:00,없음,있음
518296,커피팩토리,전남,35.2749446357461,127.134856324909,"콜드브루 라떼, 수제팥빙수",전남 곡성군 옥과면 리문4길 8,061-363-6502,08:00 - 22:00,없음,있음
518297,맹성식당,전남,35.3053157795921,127.187785214032,"제육볶음, 삼계탕",전남 곡성군 입면 송전로 6,061-363-1431,10:30 - 21:00,매주 토요일,있음
518298,함박가든,전남,35.278017970594,127.292257314542,"해물탕, 아구찜",전남 곡성군 곡성읍 곡성로 805,061-363-8484,09:00 - 22:00,없음,있음
518299,소문난왕짬뽕,전남,35.193543519319,127.37456535781,"짜장면, 간짜장",전남 곡성군 오곡면 대황강로 1635,061-363-3881,,,있음
518300,곡성바게트버거,전남,35.2753071535526,127.311141249097,"바게트버거, 매일딸기우유",전남 곡성군 오곡면 기차마을로 194,0507-1320-3624,12:00 - 18:00,"매주 월요일, 화요일, 수요일",있음
518301,Bs coffee&Brunch,전남,35.2781859339456,127.292686480585,"에스프레소, 아메리카노",전남 곡성군 곡성읍 곡성로 809,061-363-3722,10:00 - 18:00,없음,있음
518302,청년피자 곡성점,전남,35.2799394832161,127.292799740492,"바삭한허니비피자, 할라불고기피자",전남 곡성군 곡성읍 중앙로 90,061-363-6789,11:00 - 23:00,없음,없음
518303,토마토도시락 전남과학대점,전남,35.2745321252711,127.132870859686,"치킨마요, 돈까스마요",전남 곡성군 옥과면 대학로 116,061-363-7988,08:00 - 20:00,,없음
518304,기차마을가든,전남,35.2768621233307,127.307198199,"불고기백반, 참게장백반",전남 곡성군 오곡면 기차마을로 233,061-363-1367,08:00 - 23:00,없음,있음
518305,오곡커피,전남,35.2719180594099,127.314858439783,"아메리카노, 카페라떼",전남 곡성군 오곡면 기차마을로 144,061-363-8666,10:30/11:00 - 18:00/20:00,매주 일요일,있음
518306,밍글,전남,35.2785707728278,127.289817174421,"아메리카노, 헤이즐넛",전남 곡성군 곡성읍 중앙로 58,0507-1497-4000,12:00 - 01:00,매주 일요일,있음
518307,삼화관광농원,전남,35.2872238998595,127.166720581779,"오리구이, 오리전골",전남 곡성군 겸면 입면로 208,061-362-8586,11:00 - 21:00,매주 월요일,있음
518308,용식이삼겹,전남,,,"삼겹살, 꽃살",전남 곡성군 곡성읍 중앙로 139,0507-1360-8293,17:00 - 22:00,매주 월요일,없음
518309,광주가든,전남,35.1616815507413,127.339465431516,"쏘가리탕, 자연산 장어구이",전남 곡성군 죽곡면 대황강로 1071,061-363-6700,10:00 - 21:00,없음,있음
518310,맥시칸치킨 석곡점,전남,,,"후라이드치킨, 양념치킨",전남 곡성군 석곡면 석곡로 77,061-362-3962,,,있음
518311,대원식당,전남,,,"아구찜, 아구탕",전남 곡성군 석곡면 석곡8길 8-7,0507-1337-2287,05:00 - 22:00,없음,있음
518312,옥과흑염소,전남,35.2751911839598,127.137153682194,"흑염소탕, 삼계탕",전남 곡성군 옥과면 리문6길 22-1,061-362-6663,11:30 - 20:00,"첫째, 셋째 월요일",있음
518313,산과바다,전남,35.2795777688152,127.288526258653,"가정식백반, 생선구이",전남 곡성군 곡성읍 학교로 34,061-363-8599,11:30 - 14:00,"매주 토요일, 일요일",있음
518314,동운식당,전남,35.1263635820009,127.252212486327,"불백, 황칠왕갈비탕",전남 곡성군 석곡면 주석로 620-4,061-362-3266,10:00 - 22:00,없음,있음
518315,두마리찜닭 두찜 전남곡성점,전남,35.2805447216704,127.292952728244,"로제찜닭, 트러플크림찜닭게티",전남 곡성군 곡성읍 군청로 26,061-362-8301,11:00 - 23:00,없음,없음
518316,뜨란채밥상 한식뷔페,전남,35.2806308374174,127.294681300081,"백반, 불고기도시락",전남 곡성군 곡성읍 중앙로 108-2,061-363-8413,11:00 - 14:00,매주 일요일,있음
518317,뚜꺼비,전남,35.236044359261,127.122435017505,"짜장, 짬뽕",전남 곡성군 오산면 오산로 585,061-363-1119,,,있음
518318,하누리,전남,35.1311488220383,127.253593341763,"설렁탕, 갈비탕",전남 곡성군 석곡면 강변로 2,0507-1407-9288,08:00 - 22:00,없음,없음
518319,오븐마루치킨 옥과점,전남,35.2756647912848,127.1348710379,"오리지널로스트, 바베큐로스트",전남 곡성군 옥과면 대학로 138-1,061-363-1192,16:00 - 02:00,없음,없음
518320,맥시칸치킨 입면1점,전남,,,"하림닭강정, 후라이드치킨",전남 곡성군 입면 입면로 489,061-363-9922,13:00 - 22:00,없음,없음
518321,오리엔스 송정가,전남,,,"아메리카노, 라떼",전남 곡성군 오곡면 심청로 178,0507-1308-6231,12:00 - 18:00,"매주 월요일, 화요일, 수요일, 목요일",있음
518322,Cafe Roasting293,전남,35.2798704532612,127.293983861791,"카페라떼, 아메리카노",전남 곡성군 곡성읍 읍내8길 7-1,0507-1329-6043,11:00 - 17:00,"매주 토요일, 일요일",있음
518323,차이나궁,전남,35.2716731047753,127.315020374343,"짜장, 짬뽕",전남 곡성군 오곡면 기차마을로 140-1,061-363-7490,10:30 - 20:30,"첫째, 셋째 화요일",없음
518324,대복정,전남,,,"생선구이, 쭈꾸미철판구이",전남 곡성군 곡성읍 중앙로 153-3,0507-1437-7813,09:00 - 21:00,없음,없음
518325,류정수옛날손짜장,전남,35.2271061328095,127.227465810472,"짜장면, 짬뽕",전남 곡성군 삼기면 곡순로 1237,061-362-5133,10:00 - 21:00,없음,있음
518327,이디야커피 곡성점,전남,35.2783611253839,127.29340530381,"아메리카노, 카페라떼",전남 곡성군 곡성읍 곡성로 817,061-363-0050,09:00 - 21:00,"매주 토요일, 일요일",있음
518328,CAFE 다얼,전남,35.2752861674529,127.136691660282,"아메리카노, 헤이즐넛",전남 곡성군 옥과면 리문5길 11-5,070-4675-0690,10:00 - 19:00,매주 일요일,있음
518329,에이플러스커피,전남,35.2750520320331,127.133187046802,"아메리카노, 카페라떼",전남 곡성군 옥과면 대학로 121,061-362-8333,08:00 - 22:00,없음,있음
518330,기차반점,전남,35.2770690650725,127.307980252518,"탕수육, 수타 토란 짬뽕",전남 곡성군 오곡면 기차마을로 230-1,0507-1348-3404,10:30 - 18:00/20:00,,있음
518332,미스터붐치킨임실치즈피자 옥과점,전남,,,"후라이드치킨, 핫후라이드치킨",전남 곡성군 옥과면 대학로 110,061-363-3259,,,있음
518333,빵그래,전남,35.2753495918832,127.134790389112,"우유식빵, 아메리카노",전남 곡성군 옥과면 리문4길 6,0507-1379-7489,08:00 - 23:00,"매주 토요일, 일요일",없음
518334,순자강 민물매운탕,전남,35.312288151208,127.266730755413,"참게탕, 참게장",전남 곡성군 곡성읍 청계동로 371,061-363-3999,10:00/10:30 - 20:30/21:00,격주 화요일,있음
518335,시장밥집,전남,,,"백반, 김치찌개",전남 곡성군 곡성읍 곡성로 856,0507-1385-4588,10:00 - 17:00,,있음
518337,태안산장,전남,35.1336896670752,127.36609508469,"숯불닭구이, 한방백숙",전남 곡성군 죽곡면 태안로 622-6,061-362-4206,11:00 - 19:00,매주 월요일,있음
518338,B's coffee,전남,35.2767109901438,127.307544626786,"에스프레소, 아메리카노",전남 곡성군 오곡면 기차마을로 229,061-363-3721,10:00 - 22:00,없음,있음
518339,한끼,전남,,,"오징어볶음, 제육볶음",전남 곡성군 오곡면 기차마을로 138,061-363-8337,10:30 - 24:00,없음,없음
518340,언폴드커피,전남,35.2812935274198,127.29188194407,"아메리카노, 아인슈페너",전남 곡성군 곡성읍 군청로 37,0507-1355-3821,08:00/10:00 - 20:00,매주 일요일,있음
518341,요거프레소 전남곡성점,전남,35.2805191997522,127.293479149227,"아메리카노, 플레인 요거트 아이스크림",전남 곡성군 곡성읍 중앙로 97,061-363-6989,11:00 - 22:00,없음,있음
518342,옥과커피,전남,35.2656931943976,127.122365966531,"아메리카노, 카페라떼",전남 곡성군 오산면 오산로 978,0507-1312-3772,10:00/11:00 - 17:00,,있음
518343,큰손탕집,전남,35.2818175246453,127.293537694887,"갈치찌개, 삼겹살",전남 곡성군 곡성읍 읍내17길 11,061-363-5118,11:30 - 21:30,매주 일요일,없음
518344,옥과일번지포차,전남,35.2745053364216,127.135004856508,"모듬전, 알탕",전남 곡성군 옥과면 리문3길 11-3,0507-1495-2610,15:00-24:00,매주  일요일,있음
518346,김밥천국,전남,,,"추어탕, 칼국수",전남 곡성군 곡성읍 중앙로 111-1,061-363-4777,06:30 - 18:30,매주 목요일,있음
518347,벤티,전남,35.2805447216704,127.292952728244,"아메리카노, 카페라떼",전남 곡성군 곡성읍 군청로 26,0507-1451-7800,07:30 - 20:30/22:00,,있음
518348,파리바게뜨 전남곡성점,전남,35.2803871524693,127.293107916003,"아이스아메리카노, 단팥빵",전남 곡성군 곡성읍 중앙로 93,061-363-8202,07:00/08:00 - 22:00,,있음
518349,국수전문점,전남,35.2484669331845,127.260132823748,"잔치국수, 비빔국수",전남 곡성군 곡성읍 곡성로 357,061-362-5678,,,있음
518350,육장갈비 일품양평해장국 곡성점,전남,,,"육장갈비, 돼지왕갈비",전남 곡성군 오곡면 기차마을로 151,0507-1313-2592,10:00 - 22:00,"첫째, 셋째 일요일",있음
518351,가든산장,전남,35.1919259810112,127.375983788945,"메기참게매운탕, 참게탕",전남 곡성군 죽곡면 섬진강로 1015,061-362-8343,10:30 - 20:00,,있음
518352,진미식당,전남,,,"능이한방 해신탕, 능이한방 오리백숙",전남 곡성군 삼기면 괴소리 281-14,061-363-7702,11:00 - 15:00,매주 일요일,있음
518353,우리회관,전남,,,"삼겹살, 돼지갈비",전남 곡성군 곡성읍 중앙로 118,061-363-8321,,,있음
518354,곡성닭집,전남,35.2796428166371,127.295003627712,"후라이드치킨, 양념치킨",전남 곡성군 곡성읍 읍내10길 13-1,061-363-7643,,,없음
518355,톰아저씨빵집,전남,35.2761233429743,127.13507821586,"이불빵, 피자고로케",전남 곡성군 옥과면 대학로 141,061-363-6532,08:00 - 22:00,없음,있음
518356,도림산장,전남,35.2635713578794,127.263795250317,"황칠백숙, 옻닭",전남 곡성군 곡성읍 도림로 110,061-363-4303,10:00 - 21:00,없음,있음
518357,웃는집 하선오리,전남,35.2662459320218,127.104337870576,"황칠오리한방탕, 오리주물럭",전남 곡성군 오산면 운곡1길 49-18,061-363-5279,11:00/15:00 - 20:00,,없음
518358,처갓집양념치킨 곡성점,전남,35.2826982480592,127.297474876171,"양념치킨, 슈프림골드치즈볼",전남 곡성군 곡성읍 중앙로 141,061-363-7870,,,있음
518359,커피앳50th,전남,,,"아메리카노, 카페라떼",전남 곡성군 곡성읍 곡성로 806,061-363-5944,10:00 - 22:00,"매주 토요일, 일요일",있음
518360,석곡돼지한마리,전남,35.1302159549461,127.254905516998,"흑돼지 석쇠구이, 생삼겹",전남 곡성군 석곡면 석곡2길 13,061-362-3077,,,있음
518361,현숙손맛,전남,35.2810547728161,127.294703390915,"새우장 백반, 돌게장 백반",전남 곡성군 곡성읍 중앙로 109-1,0507-1403-6705,11:00 - 20:00,매주 일요일,없음
518362,시골밥상,전남,,,"백반, 누룽지",전남 곡성군 죽곡면 대황강로 801,061-363-7837,,,있음
518363,순대국밥뚝배기,전남,35.3055027384687,127.188292970337,"내장국밥, 머리국밥",전남 곡성군 입면 입면로 493,061-362-6244,,,없음
518364,바다세계 양푼이 동태탕,전남,35.2791384840903,127.296529099792,"동태탕, 동태내장탕",전남 곡성군 곡성읍 곡성로 848,061-363-0996,11:00 - 20:30,매주 화요일,있음
518365,거식이와머식이,전남,,,"두부김치, 돼지 짜글이",전남 곡성군 곡성읍 중앙로 76,061-363-9898,16:00 - 00:00,없음,있음
518366,다미식당,전남,,,"삼겹살, 생태탕",전남 곡성군 곡성읍 중앙로 126,061-362-1439,,,없음
518367,구름다리가든,전남,35.2300847134868,127.368746031621,"가정식백반, 제육볶음",전남 곡성군 오곡면 섬진강로 1466,061-363-8999,,,있음
518368,카페 꽃가람,전남,35.1305352143895,127.25593324708,"아메리카노, 카페라떼",전남 곡성군 석곡면 강변로 26,0507-1426-5009,,,있음
518369,다혜반점,전남,35.3057253799021,127.1923522015,"짜장면, 짬뽕",전남 곡성군 입면 입면로 530,061-363-6630,,,있음
518370,BC800커피 곡성본점,전남,35.2811126509982,127.294920252895,"아메리카노, 카페라떼",전남 곡성군 곡성읍 중앙로 111-1,070-4274-9600,,,없음
518371,광명숯불구이,전남,35.2755069734191,127.135991996686,"등심, 생고기",전남 곡성군 옥과면 리문5길 9,061-363-3161,11:30 - 21:00,없음,있음
518372,청풍,전남,35.2741004712695,127.132296419879,"짜장면, 짬뽕",전남 곡성군 옥과면 대학로 106,061-363-1988,,,있음
518373,엄니밥상,전남,35.2707620973557,127.315099057119,"백반정식, 얼큰 김치찌개",전남 곡성군 오곡면 기차마을로 131,0507-1319-5541,09:00 - 19:00,없음,없음
518374,섬진강장군목다슬기,전남,35.2546599638941,127.172942351329,"다슬기수제비, 다슬기정식",전남 곡성군 겸면 곡순로 1851,061-363-1668,,,있음
518375,옥과순대국밥,전남,35.2763644268939,127.135905278969,"막창구이, 곱창전골",전남 곡성군 옥과면 옥과리 88-2,061-362-5061,,,없음
518377,화소담,전남,35.2836858713742,127.301251390719,"아메리카노, 카페라떼",전남 곡성군 곡성읍 낙동원로 26,0507-1431-3912,,,없음
518378,에밀리아젤라또 곡성기차마을점,전남,35.2775315721907,127.308286688106,"바닐라 젤라치노, 초콜릿 젤라치노",전남 곡성군 오곡면 기차마을로 232,070-4659-2976,,,있음
518379,청년챌린지마켓,전남,35.2797685130675,127.298437597104,"핫도그, 치즈김치전",전남 곡성군 곡성읍 곡성로 856,0507-1332-4041,,,있음
518381,전주식당,전남,,,"다슬기탕백반, 다슬기수제비",전남 곡성군 오곡면 섬진강로 1063,061-362-8389,,,없음
518382,교동식당,전남,35.2815340348826,127.293434115954,"오리로스, 오리탕",전남 곡성군 곡성읍 읍내17길 10,061-363-3320,,,있음
518383,하한산장,전남,35.188000301386,127.393889480989,"쏘가리회, 다슬기수제비",전남 곡성군 죽곡면 섬진강로 849,061-362-8473,07:00 - 22:30,없음,있음
518384,예담골목식당,전남,35.2803422255792,127.294645739983,"소고기국밥, 제육볶음",전남 곡성군 곡성읍 읍내10길 5,0507-1382-4124,10:00 - 21:00,매주 일요일,없음
518385,남매갈비,전남,35.2809857218548,127.299113782784,"돼지갈비, 매운돼지갈비",전남 곡성군 곡성읍 곡성로 875,061-363-4949,11:00/17:00 - 21:00,,있음
518387,백화식당,전남,35.2809290373319,127.293924923482,"아구찜, 해물탕",전남 곡성군 곡성읍 읍내11길 3,061-363-2176,,,있음
518389,가향,전남,35.284233835355,127.2997835142,"짜장면, 짬뽕",전남 곡성군 곡성읍 낙동원로 33,061-362-0688,,,있음
518390,시골팥죽,전남,35.1507127432887,127.319697189861,"동지팥죽, 팥칼국수",전남 곡성군 죽곡면 오죽로 18-1,061-363-6049,,,있음
518391,별이반점,전남,35.2553102482323,127.172651547146,"해물짬뽕, 짜장면",전남 곡성군 겸면 곡순로 1858,061-363-5504,,,있음
518393,허가네삼겹살,전남,35.2760434715728,127.135572913908,"생삼겹살, 생목살",전남 곡성군 옥과면 리문5길 1,061-363-2631,,,없음
518394,동악산장,전남,35.2640060769951,127.262841544638,"능이닭곰탕, 능이백숙",전남 곡성군 곡성읍 도림로 119,061-363-3537,,,있음
518395,신정손짜장,전남,,,"짜장면, 짬뽕",전남 곡성군 옥과면 리문6길 1,061-362-5344,,,없음
518396,광주식당,전남,,,"오리주물럭, 오리로스",전남 곡성군 옥과면 대학로 183,061-363-1309,11:30 - 20:00,매주 일요일,있음
518397,삼거리닭집,전남,,,"후라이드, 양념치킨",전남 곡성군 곡성읍 중앙로 166-1,061-363-3731,,,없음
518398,백운산장,전남,35.18881593492,127.369345185495,"은어회, 은어튀김",전남 곡성군 오곡면 대황강로 1563,061-362-2890,,,있음
518399,호프나라,전남,35.1507127432887,127.319697189861,"후라이드, 양념치킨",전남 곡성군 죽곡면 오죽로 18-1,061-362-4515,,,있음
518400,농부밥상산책,전남,35.2797685130675,127.298437597104,"간장콩밥, 우렁콩밥",전남 곡성군 곡성읍 곡성로 856,061-363-9876,,,있음
518401,우리동네,전남,,,"잔치국수, 비빔국수",전남 곡성군 오곡면 기차마을로 234-1,0507-1491-1421,,,없음
518402,여울목횟집,전남,35.1878692937558,127.369093645832,"참게탕, 메기탕",전남 곡성군 오곡면 대황강로 1554,061-362-8392,,,있음
518403,카페 문 (cafe moon),전남,35.2776017294858,127.306357612541,"아메리카노, 카페라떼",전남 곡성군 오곡면 기차마을로 243,061-362-2670,07:30 - 18:30,매주 월요일,있음
518404,구이구이,전남,35.2817200047296,127.295682337519,"흑돼지삼겹살, 돼지막창구이",전남 곡성군 곡성읍 읍내15길 2,061-363-9279,,,없음
518405,그린회관,전남,35.2789865254158,127.293309623339,"오리탕, 훈제통오리",전남 곡성군 곡성읍 군청로 7-1,061-363-3205,09:00 - 22:00,없음,있음
518406,옥과백련찜탕,전남,35.282604286707,127.133507084954,"아구찜, 연잎 쌈밥",전남 곡성군 옥과면 미술관로 72,061-363-6213,,,있음
518407,터미널분식,전남,35.2762309357036,127.13630810977,"백반, 떡국",전남 곡성군 옥과면 대학로 154-1,061-363-6663,,,있음
518408,벽송,전남,35.2987671857717,127.203082332804,"돼지주물럭, 능이곰탕",전남 곡성군 입면 청계동로 1229,061-363-5537,,,있음
518410,청학,전남,35.2813508494056,127.291247469866,"짜장면, 탕수육",전남 곡성군 곡성읍 군청로 45,061-363-5800,,,있음
518411,한영식당,전남,35.2385717122457,127.120574550948,"백반, 다슬기수제비",전남 곡성군 오산면 오산로 620,061-362-7696,,,없음
518412,산동네가든,전남,35.1448625712307,127.261310521159,"능이백숙, 옻닭",전남 곡성군 석곡면 곡순로 114-30,061-363-9003,,,있음
518415,좋은친구들,전남,,,"라면, 떡볶이",전남 곡성군 곡성읍 삼인동길 1,061-362-9161,09:30 - 19:00,"매주 토요일, 일요일",없음
518416,역카페,전남,35.2770116972483,127.307855392415,"아메리카노, 카페라떼",전남 곡성군 오곡면 기차마을로 230,061-363-6851,,,있음
518417,부부식당,전남,,,"다슬기수제비, 다슬기무침",전남 구례군 구례읍 구례2길 30,0507-1345-9113,11:00 - 14:00,매주 월요일,있음
518418,목월빵집,전남,35.2148176907191,127.465858992225,"수제햄젠피빵, 제철나물피자",전남 구례군 구례읍 서시천로 85,0507-1400-1477,11:00-19:00,,있음
518419,무우루,전남,35.1894984147013,127.472120788135,"핸드드립, 수제케이크",전남 구례군 문척면 죽연길 6,0507-1303-7179,11:00 - 18:00,"매주 월요일, 화요일, 일요일",있음
518420,사나래밀,전남,35.2131844018153,127.461449308053,"눈꽃 빙수, 케이크",전남 구례군 구례읍 택지1길 16,0507-1324-2712,11:00-21:00,"매주 화요일, 수요일",있음
518421,백련산방,전남,35.2101515324277,127.470080529505,"석쇠불고기, 칡냉면",전남 구례군 구례읍 5일시장작은길 20,0507-1342-0405,,,있음
518422,평화식당,전남,35.2099524990369,127.463491964346,"육회비빔밥, 한우떡국",전남 구례군 구례읍 북교길 12,061-782-2034,11:00 - 21:00,매주 목요일,있음
518423,구례브라세리,전남,35.2116235339167,127.459129526971,"브라세리플레이트, 수제청귤에이드",전남 구례군 구례읍 백련길 23,0507-1481-1049,10:30/11:00 - 15:00,"매주 월요일, 화요일, 수요일",있음
518424,봉성식당,전남,35.2089501168463,127.468643284576,"소머리곰탕, 순대국밥",전남 구례군 구례읍 봉동길 8-9,061-782-7262,08:00 - 15:00/20:00,매주 일요일,있음
518425,봉성피자,전남,35.3186115515723,127.460218762975,"치즈바이트피자 M, 리치골드피자 M",전남 구례군 산동면 지리산온천로 280,061-781-9595,11:00 - 19:00,없음,있음
518426,들녘밥상,전남,35.2061882384392,127.514210688767,"뽕잎백반, 뽕잎전",전남 구례군 토지면 운조루길 49-1,061-781-8881,11:30 - 15:00,매주 월요일,있음
518427,이지원카페로,전남,35.3129217913565,127.45123834609,"아메리카노, 카페라떼",전남 구례군 산동면 지리산온천로 192,0507-1438-8858,09:00 - 21:00,매주 화요일,있음
518428,카페스윔,전남,35.2079173192697,127.464278464422,"아메리카노, 에스프레소",전남 구례군 구례읍 봉성로 63,0507-1385-7769,10:30 - 21:00,,있음
518430,토지다슬기식당,전남,35.1977593541507,127.525712394252,"다슬기 수제비, 다슬기탕",전남 구례군 토지면 섬진강대로 5048-1,061-781-2642,09:00 - 19:00,매주 화요일,있음
518431,오늘의선물,전남,35.2132069076506,127.46475557711,"바닐라빈라떼, 아메리카노",전남 구례군 구례읍 봉성로 122,0507-1319-1409,11:30 - 18:00,,없음
518432,원조목화식당,전남,35.2092357764664,127.463320631816,"한우소내장탕, 선지국",전남 구례군 구례읍 구례2길 33,061-782-9171,07:30 - 20:00,없음,있음
